Posição,Idade,Overall,Valor (€),Valor (R$)
LD,20,91,34780200.0,208681200
LD,21,91,34780200.0,208681200
LE,15,91,34780200.0,208681200
LE,16,91,34780200.0,208681200
LE,17,91,34780200.0,208681200
LE,18,91,34780200.0,208681200
LE,19,91,34780200.0,208681200
LE,20,91,34780200.0,208681200
LE,21,91,34780200.0,208681200
VOL,22,79,34325500.0,205953000
VOL,23,79,34325500.0,205953000
VOL,24,79,34325500.0,205953000
VOL,25,79,34325500.0,205953000
VOL,26,79,34325500.0,205953000
VOL,27,79,34325500.0,205953000
VOL,28,79,34325500.0,205953000
MLG,22,79,34325500.0,205953000
MLG,23,79,34325500.0,205953000
MLG,24,79,34325500.0,205953000
MLG,25,79,34325500.0,205953000
MLG,26,79,34325500.0,205953000
MLG,27,79,34325500.0,205953000
MLG,28,79,34325500.0,205953000
MLD,22,79,34325500.0,205953000
MLD,23,79,34325500.0,205953000
MLD,24,79,34325500.0,205953000
MLD,25,79,34325500.0,205953000
MLD,26,79,34325500.0,205953000
MLD,27,79,34325500.0,205953000
MLD,28,79,34325500.0,205953000
MLE,22,79,34325500.0,205953000
MLE,23,79,34325500.0,205953000
MLE,24,79,34325500.0,205953000
MLE,25,79,34325500.0,205953000
MLE,26,79,34325500.0,205953000
MLE,27,79,34325500.0,205953000
MLE,28,79,34325500.0,205953000
MAT,22,79,34325500.0,205953000
MAT,23,79,34325500.0,205953000
MAT,24,79,34325500.0,205953000
MAT,25,79,34325500.0,205953000
MAT,26,79,34325500.0,205953000
MAT,27,79,34325500.0,205953000
MAT,28,79,34325500.0,205953000
GO,15,90,34020000.0,204120000
GO,16,90,34020000.0,204120000
GO,17,90,34020000.0,204120000
GO,18,90,34020000.0,204120000
GO,19,90,34020000.0,204120000
GO,20,90,34020000.0,204120000
GO,21,90,34020000.0,204120000
ZC,15,90,34020000.0,204120000
ZC,16,90,34020000.0,204120000
ZC,17,90,34020000.0,204120000
ZC,18,90,34020000.0,204120000
ZC,19,90,34020000.0,204120000
ZC,20,90,34020000.0,204120000
ZC,21,90,34020000.0,204120000
LD,15,90,34020000.0,204120000
LD,16,90,34020000.0,204120000
LD,17,90,34020000.0,204120000
LD,18,90,34020000.0,204120000
LD,19,90,34020000.0,204120000
LD,20,90,34020000.0,204120000
LD,21,90,34020000.0,204120000
LE,15,90,34020000.0,204120000
LE,16,90,34020000.0,204120000
LE,17,90,34020000.0,204120000
LE,18,90,34020000.0,204120000
LE,19,90,34020000.0,204120000
LE,20,90,34020000.0,204120000
LE,21,90,34020000.0,204120000
VOL,22,78,33462000.0,200772000
VOL,23,78,33462000.0,200772000
VOL,24,78,33462000.0,200772000
VOL,25,78,33462000.0,200772000
VOL,26,78,33462000.0,200772000
VOL,27,78,33462000.0,200772000
VOL,28,78,33462000.0,200772000
MLG,22,78,33462000.0,200772000
MLG,23,78,33462000.0,200772000
MLG,24,78,33462000.0,200772000
MLG,25,78,33462000.0,200772000
MLG,26,78,33462000.0,200772000
MLG,27,78,33462000.0,200772000
MLG,28,78,33462000.0,200772000
MLD,22,78,33462000.0,200772000
MLD,23,78,33462000.0,200772000
MLD,24,78,33462000.0,200772000
MLD,25,78,33462000.0,200772000
MLD,26,78,33462000.0,200772000
MLD,27,78,33462000.0,200772000
MLD,28,78,33462000.0,200772000
MLE,22,78,33462000.0,200772000
MLE,23,78,33462000.0,200772000
MLE,24,78,33462000.0,200772000
MLE,25,78,33462000.0,200772000
MLE,26,78,33462000.0,200772000
MLE,27,78,33462000.0,200772000
MLE,28,78,33462000.0,200772000
MAT,22,78,33462000.0,200772000
MAT,23,78,33462000.0,200772000
MAT,24,78,33462000.0,200772000
MAT,25,78,33462000.0,200772000
MAT,26,78,33462000.0,200772000
MAT,27,78,33462000.0,200772000
MAT,28,78,33462000.0,200772000
GO,15,89,33268200.0,199609200
GO,16,89,33268200.0,199609200
GO,17,89,33268200.0,199609200
GO,18,89,33268200.0,199609200
GO,19,89,33268200.0,199609200
GO,20,89,33268200.0,199609200
GO,21,89,33268200.0,199609200
ZC,15,89,33268200.0,199609200
ZC,16,89,33268200.0,199609200
ZC,17,89,33268200.0,199609200
ZC,18,89,33268200.0,199609200
ZC,19,89,33268200.0,199609200
ZC,20,89,33268200.0,199609200
ZC,21,89,33268200.0,199609200
LD,15,89,33268200.0,199609200
LD,16,89,33268200.0,199609200
LD,17,89,33268200.0,199609200
LD,18,89,33268200.0,199609200
LD,19,89,33268200.0,199609200
LD,20,89,33268200.0,199609200
LD,21,89,33268200.0,199609200
LE,15,89,33268200.0,199609200
LE,16,89,33268200.0,199609200
LE,17,89,33268200.0,199609200
LE,18,89,33268200.0,199609200
LE,19,89,33268200.0,199609200
LE,20,89,33268200.0,199609200
LE,21,89,33268200.0,199609200
VOL,22,77,32609500.0,195657000
VOL,23,77,32609500.0,195657000
VOL,24,77,32609500.0,195657000
VOL,25,77,32609500.0,195657000
VOL,26,77,32609500.0,195657000
VOL,27,77,32609500.0,195657000
VOL,28,77,32609500.0,195657000
MLG,22,77,32609500.0,195657000
MLG,23,77,32609500.0,195657000
MLG,24,77,32609500.0,195657000
MLG,25,77,32609500.0,195657000
MLG,26,77,32609500.0,195657000
MLG,27,77,32609500.0,195657000
MLG,28,77,32609500.0,195657000
MLD,22,77,32609500.0,195657000
MLD,23,77,32609500.0,195657000
MLD,24,77,32609500.0,195657000
MLD,25,77,32609500.0,195657000
MLD,26,77,32609500.0,195657000
MLD,27,77,32609500.0,195657000
MLD,28,77,32609500.0,195657000
MLE,22,77,32609500.0,195657000
MLE,23,77,32609500.0,195657000
MLE,24,77,32609500.0,195657000
MLE,25,77,32609500.0,195657000
MLE,26,77,32609500.0,195657000
MLE,27,77,32609500.0,195657000
MLE,28,77,32609500.0,195657000
MAT,22,77,32609500.0,195657000
MAT,23,77,32609500.0,195657000
MAT,24,77,32609500.0,195657000
MAT,25,77,32609500.0,195657000
MAT,26,77,32609500.0,195657000
MAT,27,77,32609500.0,195657000
MAT,28,77,32609500.0,195657000
GO,15,88,32524800.0,195148800
GO,16,88,32524800.0,195148800
GO,17,88,32524800.0,195148800
GO,18,88,32524800.0,195148800
GO,19,88,32524800.0,195148800
GO,20,88,32524800.0,195148800
GO,21,88,32524800.0,195148800
ZC,15,88,32524800.0,195148800
ZC,16,88,32524800.0,195148800
ZC,17,88,32524800.0,195148800
ZC,18,88,32524800.0,195148800
ZC,19,88,32524800.0,195148800
ZC,20,88,32524800.0,195148800
ZC,21,88,32524800.0,195148800
LD,15,88,32524800.0,195148800
LD,16,88,32524800.0,195148800
LD,17,88,32524800.0,195148800
LD,18,88,32524800.0,195148800
LD,19,88,32524800.0,195148800
LD,20,88,32524800.0,195148800
LD,21,88,32524800.0,195148800
LE,15,88,32524800.0,195148800
LE,16,88,32524800.0,195148800
LE,17,88,32524800.0,195148800
LE,18,88,32524800.0,195148800
LE,19,88,32524800.0,195148800
LE,20,88,32524800.0,195148800
LE,21,88,32524800.0,195148800
CA,15,74,32198880.0,193193280
CA,16,74,32198880.0,193193280
CA,17,74,32198880.0,193193280
CA,18,74,32198880.0,193193280
CA,19,74,32198880.0,193193280
CA,20,74,32198880.0,193193280
CA,21,74,32198880.0,193193280
SAT,15,74,32198880.0,193193280
SAT,16,74,32198880.0,193193280
SAT,17,74,32198880.0,193193280
SAT,18,74,32198880.0,193193280
SAT,19,74,32198880.0,193193280
SAT,20,74,32198880.0,193193280
SAT,21,74,32198880.0,193193280
PTE,15,74,32198880.0,193193280
PTE,16,74,32198880.0,193193280
PTE,17,74,32198880.0,193193280
PTE,18,74,32198880.0,193193280
PTE,19,74,32198880.0,193193280
PTE,20,74,32198880.0,193193280
PTE,21,74,32198880.0,193193280
PTD,15,74,32198880.0,193193280
PTD,16,74,32198880.0,193193280
PTD,17,74,32198880.0,193193280
PTD,18,74,32198880.0,193193280
PTD,19,74,32198880.0,193193280
PTD,20,74,32198880.0,193193280
PTD,21,74,32198880.0,193193280
GO,15,87,31789800.0,190738800
GO,16,87,31789800.0,190738800
GO,17,87,31789800.0,190738800
GO,18,87,31789800.0,190738800
GO,19,87,31789800.0,190738800
GO,20,87,31789800.0,190738800
GO,21,87,31789800.0,190738800
ZC,15,87,31789800.0,190738800
ZC,16,87,31789800.0,190738800
ZC,17,87,31789800.0,190738800
ZC,18,87,31789800.0,190738800
ZC,19,87,31789800.0,190738800
ZC,20,87,31789800.0,190738800
ZC,21,87,31789800.0,190738800
LD,15,87,31789800.0,190738800
LD,16,87,31789800.0,190738800
LD,17,87,31789800.0,190738800
LD,18,87,31789800.0,190738800
LD,19,87,31789800.0,190738800
LD,20,87,31789800.0,190738800
LD,21,87,31789800.0,190738800
LE,15,87,31789800.0,190738800
LE,16,87,31789800.0,190738800
LE,17,87,31789800.0,190738800
LE,18,87,31789800.0,190738800
LE,19,87,31789800.0,190738800
LE,20,87,31789800.0,190738800
LE,21,87,31789800.0,190738800
VOL,22,76,31768000.0,190608000
VOL,23,76,31768000.0,190608000
VOL,24,76,31768000.0,190608000
VOL,25,76,31768000.0,190608000
VOL,26,76,31768000.0,190608000
VOL,27,76,31768000.0,190608000
VOL,28,76,31768000.0,190608000
MLG,22,76,31768000.0,190608000
MLG,23,76,31768000.0,190608000
MLG,24,76,31768000.0,190608000
MLG,25,76,31768000.0,190608000
MLG,26,76,31768000.0,190608000
MLG,27,76,31768000.0,190608000
MLG,28,76,31768000.0,190608000
MLD,22,76,31768000.0,190608000
MLD,23,76,31768000.0,190608000
MLD,24,76,31768000.0,190608000
MLD,25,76,31768000.0,190608000
MLD,26,76,31768000.0,190608000
MLD,27,76,31768000.0,190608000
MLD,28,76,31768000.0,190608000
MLE,22,76,31768000.0,190608000
MLE,23,76,31768000.0,190608000
MLE,24,76,31768000.0,190608000
MLE,25,76,31768000.0,190608000
MLE,26,76,31768000.0,190608000
MLE,27,76,31768000.0,190608000
MLE,28,76,31768000.0,190608000
MAT,22,76,31768000.0,190608000
MAT,23,76,31768000.0,190608000
MAT,24,76,31768000.0,190608000
MAT,25,76,31768000.0,190608000
MAT,26,76,31768000.0,190608000
MAT,27,76,31768000.0,190608000
MAT,28,76,31768000.0,190608000
CA,15,73,31334520.0,188007120
CA,16,73,31334520.0,188007120
CA,17,73,31334520.0,188007120
CA,18,73,31334520.0,188007120
CA,19,73,31334520.0,188007120
CA,20,73,31334520.0,188007120
CA,21,73,31334520.0,188007120
SAT,15,73,31334520.0,188007120
SAT,16,73,31334520.0,188007120
SAT,17,73,31334520.0,188007120
SAT,18,73,31334520.0,188007120
SAT,19,73,31334520.0,188007120
SAT,20,73,31334520.0,188007120
SAT,21,73,31334520.0,188007120
PTE,15,73,31334520.0,188007120
PTE,16,73,31334520.0,188007120
PTE,17,73,31334520.0,188007120
PTE,18,73,31334520.0,188007120
PTE,19,73,31334520.0,188007120
PTE,20,73,31334520.0,188007120
PTE,21,73,31334520.0,188007120
PTD,15,73,31334520.0,188007120
PTD,16,73,31334520.0,188007120
PTD,17,73,31334520.0,188007120
PTD,18,73,31334520.0,188007120
PTD,19,73,31334520.0,188007120
PTD,20,73,31334520.0,188007120
PTD,21,73,31334520.0,188007120
GO,15,86,31063200.0,186379200
GO,16,86,31063200.0,186379200
GO,17,86,31063200.0,186379200
GO,18,86,31063200.0,186379200
GO,19,86,31063200.0,186379200
GO,20,86,31063200.0,186379200
GO,21,86,31063200.0,186379200
ZC,15,86,31063200.0,186379200
ZC,16,86,31063200.0,186379200
ZC,17,86,31063200.0,186379200
ZC,18,86,31063200.0,186379200
ZC,19,86,31063200.0,186379200
ZC,20,86,31063200.0,186379200
ZC,21,86,31063200.0,186379200
LD,15,86,31063200.0,186379200
LD,16,86,31063200.0,186379200
LD,17,86,31063200.0,186379200
LD,18,86,31063200.0,186379200
LD,19,86,31063200.0,186379200
LD,20,86,31063200.0,186379200
LD,21,86,31063200.0,186379200
LE,15,86,31063200.0,186379200
LE,16,86,31063200.0,186379200
LE,17,86,31063200.0,186379200
LE,18,86,31063200.0,186379200
LE,19,86,31063200.0,186379200
LE,20,86,31063200.0,186379200
LE,21,86,31063200.0,186379200
VOL,22,75,30937500.0,185625000
VOL,23,75,30937500.0,185625000
VOL,24,75,30937500.0,185625000
VOL,25,75,30937500.0,185625000
VOL,26,75,30937500.0,185625000
VOL,27,75,30937500.0,185625000
VOL,28,75,30937500.0,185625000
MLG,22,75,30937500.0,185625000
MLG,23,75,30937500.0,185625000
MLG,24,75,30937500.0,185625000
MLG,25,75,30937500.0,185625000
MLG,26,75,30937500.0,185625000
MLG,27,75,30937500.0,185625000
MLG,28,75,30937500.0,185625000
MLD,22,75,30937500.0,185625000
MLD,23,75,30937500.0,185625000
MLD,24,75,30937500.0,185625000
MLD,25,75,30937500.0,185625000
MLD,26,75,30937500.0,185625000
MLD,27,75,30937500.0,185625000
MLD,28,75,30937500.0,185625000
MLE,22,75,30937500.0,185625000
MLE,23,75,30937500.0,185625000
MLE,24,75,30937500.0,185625000
MLE,25,75,30937500.0,185625000
MLE,26,75,30937500.0,185625000
MLE,27,75,30937500.0,185625000
MLE,28,75,30937500.0,185625000
MAT,22,75,30937500.0,185625000
MAT,23,75,30937500.0,185625000
MAT,24,75,30937500.0,185625000
MAT,25,75,30937500.0,185625000
MAT,26,75,30937500.0,185625000
MAT,27,75,30937500.0,185625000
MAT,28,75,30937500.0,185625000
CA,15,72,30481920.0,182891520
CA,16,72,30481920.0,182891520
CA,17,72,30481920.0,182891520
CA,18,72,30481920.0,182891520
CA,19,72,30481920.0,182891520
CA,20,72,30481920.0,182891520
CA,21,72,30481920.0,182891520
SAT,15,72,30481920.0,182891520
SAT,16,72,30481920.0,182891520
SAT,17,72,30481920.0,182891520
SAT,18,72,30481920.0,182891520
SAT,19,72,30481920.0,182891520
SAT,20,72,30481920.0,182891520
SAT,21,72,30481920.0,182891520
PTE,15,72,30481920.0,182891520
PTE,16,72,30481920.0,182891520
PTE,17,72,30481920.0,182891520
PTE,18,72,30481920.0,182891520
PTE,19,72,30481920.0,182891520
PTE,20,72,30481920.0,182891520
PTE,21,72,30481920.0,182891520
PTD,15,72,30481920.0,182891520
PTD,16,72,30481920.0,182891520
PTD,17,72,30481920.0,182891520
PTD,18,72,30481920.0,182891520
PTD,19,72,30481920.0,182891520
PTD,20,72,30481920.0,182891520
PTD,21,72,30481920.0,182891520
GO,15,85,30345000.0,182070000
GO,16,85,30345000.0,182070000
GO,17,85,30345000.0,182070000
GO,18,85,30345000.0,182070000
GO,19,85,30345000.0,182070000
GO,20,85,30345000.0,182070000
GO,21,85,30345000.0,182070000
ZC,15,85,30345000.0,182070000
ZC,16,85,30345000.0,182070000
ZC,17,85,30345000.0,182070000
ZC,18,85,30345000.0,182070000
ZC,19,85,30345000.0,182070000
ZC,20,85,30345000.0,182070000
ZC,21,85,30345000.0,182070000
LD,15,85,30345000.0,182070000
LD,16,85,30345000.0,182070000
LD,17,85,30345000.0,182070000
LD,18,85,30345000.0,182070000
LD,19,85,30345000.0,182070000
LD,20,85,30345000.0,182070000
LD,21,85,30345000.0,182070000
LE,15,85,30345000.0,182070000
LE,16,85,30345000.0,182070000
LE,17,85,30345000.0,182070000
LE,18,85,30345000.0,182070000
LE,19,85,30345000.0,182070000
LE,20,85,30345000.0,182070000
LE,21,85,30345000.0,182070000
CA,15,71,29641080.0,177846480
CA,16,71,29641080.0,177846480
CA,17,71,29641080.0,177846480
CA,18,71,29641080.0,177846480
CA,19,71,29641080.0,177846480
CA,20,71,29641080.0,177846480
CA,21,71,29641080.0,177846480
SAT,15,71,29641080.0,177846480
SAT,16,71,29641080.0,177846480
SAT,17,71,29641080.0,177846480
SAT,18,71,29641080.0,177846480
SAT,19,71,29641080.0,177846480
SAT,20,71,29641080.0,177846480
SAT,21,71,29641080.0,177846480
PTE,15,71,29641080.0,177846480
PTE,16,71,29641080.0,177846480
PTE,17,71,29641080.0,177846480
PTE,18,71,29641080.0,177846480
PTE,19,71,29641080.0,177846480
PTE,20,71,29641080.0,177846480
PTE,21,71,29641080.0,177846480
PTD,15,71,29641080.0,177846480
PTD,16,71,29641080.0,177846480
PTD,17,71,29641080.0,177846480
PTD,18,71,29641080.0,177846480
PTD,19,71,29641080.0,177846480
PTD,20,71,29641080.0,177846480
PTD,21,71,29641080.0,177846480
GO,15,84,29635200.0,177811200
GO,16,84,29635200.0,177811200
GO,17,84,29635200.0,177811200
GO,18,84,29635200.0,177811200
GO,19,84,29635200.0,177811200
GO,20,84,29635200.0,177811200
GO,21,84,29635200.0,177811200
ZC,15,84,29635200.0,177811200
ZC,16,84,29635200.0,177811200
ZC,17,84,29635200.0,177811200
ZC,18,84,29635200.0,177811200
ZC,19,84,29635200.0,177811200
ZC,20,84,29635200.0,177811200
ZC,21,84,29635200.0,177811200
LD,15,84,29635200.0,177811200
LD,16,84,29635200.0,177811200
LD,17,84,29635200.0,177811200
LD,18,84,29635200.0,177811200
LD,19,84,29635200.0,177811200
LD,20,84,29635200.0,177811200
LD,21,84,29635200.0,177811200
LE,15,84,29635200.0,177811200
LE,16,84,29635200.0,177811200
LE,17,84,29635200.0,177811200
LE,18,84,29635200.0,177811200
LE,19,84,29635200.0,177811200
LE,20,84,29635200.0,177811200
LE,21,84,29635200.0,177811200
GO,22,99,29403000.0,176418000
GO,23,99,29403000.0,176418000
GO,24,99,29403000.0,176418000
GO,25,99,29403000.0,176418000
GO,26,99,29403000.0,176418000
GO,27,99,29403000.0,176418000
GO,28,99,29403000.0,176418000
ZC,22,99,29403000.0,176418000
ZC,23,99,29403000.0,176418000
ZC,24,99,29403000.0,176418000
ZC,25,99,29403000.0,176418000
ZC,26,99,29403000.0,176418000
ZC,27,99,29403000.0,176418000
ZC,28,99,29403000.0,176418000
LD,22,99,29403000.0,176418000
LD,23,99,29403000.0,176418000
LD,24,99,29403000.0,176418000
LD,25,99,29403000.0,176418000
LD,26,99,29403000.0,176418000
LD,27,99,29403000.0,176418000
LD,28,99,29403000.0,176418000
LE,22,99,29403000.0,176418000
LE,23,99,29403000.0,176418000
LE,24,99,29403000.0,176418000
LE,25,99,29403000.0,176418000
LE,26,99,29403000.0,176418000
LE,27,99,29403000.0,176418000
LE,28,99,29403000.0,176418000
GO,15,83,28933800.0,173602800
GO,16,83,28933800.0,173602800
GO,17,83,28933800.0,173602800
GO,18,83,28933800.0,173602800
GO,19,83,28933800.0,173602800
GO,20,83,28933800.0,173602800
GO,21,83,28933800.0,173602800
ZC,15,83,28933800.0,173602800
ZC,16,83,28933800.0,173602800
ZC,17,83,28933800.0,173602800
ZC,18,83,28933800.0,173602800
ZC,19,83,28933800.0,173602800
ZC,20,83,28933800.0,173602800
ZC,21,83,28933800.0,173602800
LD,15,83,28933800.0,173602800
LD,16,83,28933800.0,173602800
LD,17,83,28933800.0,173602800
LD,18,83,28933800.0,173602800
LD,19,83,28933800.0,173602800
LD,20,83,28933800.0,173602800
LD,21,83,28933800.0,173602800
LE,15,83,28933800.0,173602800
LE,16,83,28933800.0,173602800
LE,17,83,28933800.0,173602800
LE,18,83,28933800.0,173602800
LE,19,83,28933800.0,173602800
LE,20,83,28933800.0,173602800
LE,21,83,28933800.0,173602800
GO,22,98,28812000.0,172872000
GO,23,98,28812000.0,172872000
GO,24,98,28812000.0,172872000
GO,25,98,28812000.0,172872000
GO,26,98,28812000.0,172872000
GO,27,98,28812000.0,172872000
GO,28,98,28812000.0,172872000
ZC,22,98,28812000.0,172872000
ZC,23,98,28812000.0,172872000
ZC,24,98,28812000.0,172872000
ZC,25,98,28812000.0,172872000
ZC,26,98,28812000.0,172872000
ZC,27,98,28812000.0,172872000
ZC,28,98,28812000.0,172872000
LD,22,98,28812000.0,172872000
LD,23,98,28812000.0,172872000
LD,24,98,28812000.0,172872000
LD,25,98,28812000.0,172872000
LD,26,98,28812000.0,172872000
LD,27,98,28812000.0,172872000
LD,28,98,28812000.0,172872000
LE,22,98,28812000.0,172872000
LE,23,98,28812000.0,172872000
LE,24,98,28812000.0,172872000
LE,25,98,28812000.0,172872000
LE,26,98,28812000.0,172872000
LE,27,98,28812000.0,172872000
LE,28,98,28812000.0,172872000
CA,15,70,28812000.0,172872000
CA,16,70,28812000.0,172872000
CA,17,70,28812000.0,172872000
CA,18,70,28812000.0,172872000
CA,19,70,28812000.0,172872000
CA,20,70,28812000.0,172872000
CA,21,70,28812000.0,172872000
SAT,15,70,28812000.0,172872000
SAT,16,70,28812000.0,172872000
SAT,17,70,28812000.0,172872000
SAT,18,70,28812000.0,172872000
SAT,19,70,28812000.0,172872000
SAT,20,70,28812000.0,172872000
SAT,21,70,28812000.0,172872000
PTE,15,70,28812000.0,172872000
PTE,16,70,28812000.0,172872000
PTE,17,70,28812000.0,172872000
PTE,18,70,28812000.0,172872000
PTE,19,70,28812000.0,172872000
PTE,20,70,28812000.0,172872000
PTE,21,70,28812000.0,172872000
PTD,15,70,28812000.0,172872000
PTD,16,70,28812000.0,172872000
PTD,17,70,28812000.0,172872000
PTD,18,70,28812000.0,172872000
PTD,19,70,28812000.0,172872000
PTD,20,70,28812000.0,172872000
PTD,21,70,28812000.0,172872000
GO,15,82,28240800.0,169444800
GO,16,82,28240800.0,169444800
GO,17,82,28240800.0,169444800
GO,18,82,28240800.0,169444800
GO,19,82,28240800.0,169444800
GO,20,82,28240800.0,169444800
GO,21,82,28240800.0,169444800
ZC,15,82,28240800.0,169444800
ZC,16,82,28240800.0,169444800
ZC,17,82,28240800.0,169444800
ZC,18,82,28240800.0,169444800
ZC,19,82,28240800.0,169444800
ZC,20,82,28240800.0,169444800
ZC,21,82,28240800.0,169444800
LD,15,82,28240800.0,169444800
LD,16,82,28240800.0,169444800
LD,17,82,28240800.0,169444800
LD,18,82,28240800.0,169444800
LD,19,82,28240800.0,169444800
LD,20,82,28240800.0,169444800
LD,21,82,28240800.0,169444800
LE,15,82,28240800.0,169444800
LE,16,82,28240800.0,169444800
LE,17,82,28240800.0,169444800
LE,18,82,28240800.0,169444800
LE,19,82,28240800.0,169444800
LE,20,82,28240800.0,169444800
LE,21,82,28240800.0,169444800
GO,22,97,28227000.0,169362000
GO,23,97,28227000.0,169362000
GO,24,97,28227000.0,169362000
GO,25,97,28227000.0,169362000
GO,26,97,28227000.0,169362000
GO,27,97,28227000.0,169362000
GO,28,97,28227000.0,169362000
ZC,22,97,28227000.0,169362000
ZC,23,97,28227000.0,169362000
ZC,24,97,28227000.0,169362000
ZC,25,97,28227000.0,169362000
ZC,26,97,28227000.0,169362000
ZC,27,97,28227000.0,169362000
ZC,28,97,28227000.0,169362000
LD,22,97,28227000.0,169362000
LD,23,97,28227000.0,169362000
LD,24,97,28227000.0,169362000
LD,25,97,28227000.0,169362000
LD,26,97,28227000.0,169362000
LD,27,97,28227000.0,169362000
LD,28,97,28227000.0,169362000
LE,22,97,28227000.0,169362000
LE,23,97,28227000.0,169362000
LE,24,97,28227000.0,169362000
LE,25,97,28227000.0,169362000
LE,26,97,28227000.0,169362000
LE,27,97,28227000.0,169362000
LE,28,97,28227000.0,169362000
GO,22,96,27648000.0,165888000
GO,23,96,27648000.0,165888000
GO,24,96,27648000.0,165888000
GO,25,96,27648000.0,165888000
GO,26,96,27648000.0,165888000
GO,27,96,27648000.0,165888000
GO,28,96,27648000.0,165888000
ZC,22,96,27648000.0,165888000
ZC,23,96,27648000.0,165888000
ZC,24,96,27648000.0,165888000
ZC,25,96,27648000.0,165888000
ZC,26,96,27648000.0,165888000
ZC,27,96,27648000.0,165888000
ZC,28,96,27648000.0,165888000
LD,22,96,27648000.0,165888000
LD,23,96,27648000.0,165888000
LD,24,96,27648000.0,165888000
LD,25,96,27648000.0,165888000
LD,26,96,27648000.0,165888000
LD,27,96,27648000.0,165888000
LD,28,96,27648000.0,165888000
LE,22,96,27648000.0,165888000
LE,23,96,27648000.0,165888000
LE,24,96,27648000.0,165888000
LE,25,96,27648000.0,165888000
LE,26,96,27648000.0,165888000
